pp,symbol,cond,accuracy,meanRT_correct,meanRT_incorrect,meanRTlog_correct,meanRTlog_incorrect,0.1_correct,0.25_correct,0.3_correct,0.5_correct,0.7_correct,0.75_correct,0.9_correct,0.1_incorrect,0.25_incorrect,0.3_incorrect,0.5_incorrect,0.7_incorrect,0.75_incorrect,0.9_incorrect,skew_correct,stdRT_correct,skew_incorrect,stdRT_incorrect,n_trials,fast_errors,origin,model,study
195,1,guess,0.84,3.740208163265306,3.2286428571428574,1.1397161013802974,0.9735611649502831,1.5127,2.1969,2.32222,2.9371,4.39246,4.6081,6.77466,1.0736299999999999,1.973175,2.16743,2.81925,3.8516999999999997,3.940875,5.123920000000002,1.7374350011818147,2.438812963575265,1.6473791892307734,2.1523496370983644,175,1,empirical,none,1
197,0,guess,0.8850574712643678,4.251688311688311,4.0677,1.3014608949278412,1.2653029116817578,1.8173,2.56275,2.7702,3.4779999999999998,4.917999999999999,5.23825,7.695500000000002,1.8782999999999999,2.09,2.7571000000000003,3.417,4.5515,5.1405,7.780200000000001,1.7683742333011598,2.5142624108956655,1.0062572090537494,2.2541382085306783,174,1,empirical,none,1
197,1,guess,0.5909090909090909,3.9361634615384613,4.046347222222222,1.1970315033813046,1.2556331333809236,1.4667000000000001,2.19775,2.3739999999999997,3.3055000000000003,4.5702,5.0525,7.285500000000001,1.7558,2.54175,2.6706,3.391,4.607699999999999,5.2452499999999995,6.878399999999999,1.1866928808146628,2.3989521139167356,2.0769031420846016,2.400842488041759,176,0,empirical,none,1
199,0,guess,0.7215909090909091,1.2254023622047245,1.2501591836734693,0.1693854260224237,0.16991814518676807,0.81652,0.98325,1.02424,1.2287,1.3347399999999998,1.4175499999999999,1.6513000000000002,0.79986,0.9728,1.00796,1.2258,1.4437199999999997,1.543,1.7932200000000003,0.4965736470187592,0.3203381604771242,0.4527155925997205,0.4074004443410926,176,0,empirical,none,1
199,1,guess,0.6306818181818182,1.2926864864864867,1.305043076923077,0.21542281305794442,0.22550847810017052,0.8064,1.0549,1.1132,1.3157,1.4614,1.49655,1.7244,0.81408,1.0247,1.0364200000000001,1.3346,1.50664,1.5408,1.7570400000000002,0.1944983564578519,0.35959267246212356,0.1259987941187748,0.36277442757571066,176,0,empirical,none,1
206,0,control,0.9080459770114943,6.39855253164557,7.5517375,1.6528448926751051,1.8802979562073476,2.5799800000000004,3.3297499999999998,3.65818,4.9715,6.7150599999999985,7.54835,11.470730000000003,4.0643,4.41425,4.4306,5.2754,8.8191,9.20095,13.493950000000002,2.6496729996389328,4.987301644318967,1.533369536387769,4.598387520841772,174,0,empirical,none,1
206,1,control,0.6686046511627907,8.417618260869565,7.553959649122807,1.9584537442559429,1.8774049008190155,3.60922,4.8225,5.0268999999999995,6.9231,9.64844,10.17435,15.026840000000002,3.31432,4.3776,5.2500599999999995,6.7017,8.444239999999997,9.5698,13.087359999999999,1.871148396008064,5.534941911858341,1.0054334071239694,4.092397716230305,172,1,empirical,none,1
210,0,control,0.7590361445783133,4.16354126984127,5.2825875,1.2074435647131354,1.4168968057358886,1.5882,2.001775,2.19645,3.0811,4.4288,5.23205,8.7445,1.70852,2.602225,2.8583999999999996,4.01055,5.55772,6.10695,10.17851,1.604021332689088,3.0900691213827525,2.033612183142798,4.354811255952197,166,0,empirical,none,1
210,1,control,0.8529411764705882,4.128851034482759,3.47524,1.1707260633573253,1.0996997099385113,1.54466,2.0122,2.13972,2.9404,4.194500000000001,4.7553,7.69994,1.6019999999999999,1.8078,2.27766,2.8535,4.160839999999999,4.4009,5.83572,2.689003238865261,3.647546081197703,1.294645834566341,2.017666231482964,170,1,empirical,none,1
212,0,control,0.4602272727272727,4.06411975308642,4.338964210526315,1.2355174245640637,1.3105375671975352,1.8901,2.3577,2.5246,3.0543,4.4072,4.8729,7.7643,1.8207200000000001,2.69125,2.72662,3.7194,5.291919999999999,5.658250000000001,7.95382,1.61969950025585,2.624183576391892,0.9899821852608983,2.4270016669692347,176,0,empirical,none,1
212,1,control,0.8114285714285714,3.3802514084507043,3.5097,1.0427796036646126,1.1010257426489958,1.43133,1.85425,2.1241,2.7608499999999996,3.70885,4.0969500000000005,5.941530000000001,1.74722,2.0339,2.15998,2.8323,3.85796,3.9687,6.636000000000001,2.298882760581042,2.303496815212262,1.7972925772375874,2.2356400881514897,175,0,empirical,none,1
217,0,guess,0.5581395348837209,2.6588114583333335,2.1314171052631576,0.7956770411563955,0.6299749817823994,1.09835,1.344175,1.48265,2.1534500000000003,2.9541000000000004,3.22755,4.9898,0.87605,1.2852000000000001,1.4055,1.9424000000000001,2.56765,2.9585500000000002,3.6906499999999998,1.6903674366870405,1.750644176288428,0.6099731277503169,1.045554148623355,172,1,empirical,none,1
217,1,guess,0.7068965517241379,2.5813560975609757,1.9529019607843137,0.7986981768943953,0.5188477932516038,1.0907200000000001,1.571,1.6800400000000002,2.2446,2.84914,2.9985,4.36238,0.7598,0.9982500000000001,1.0991,1.8396,2.3257,2.9475,3.4889,1.7552853783640812,1.5408552097458863,0.5642742212025079,1.05213865198275,174,1,empirical,none,1
218,0,control,0.5906432748538012,2.864609900990099,2.7053171428571425,0.9115838487026494,0.8230536137480174,1.2256,1.6898,1.8981,2.3288,3.5447,3.76,4.3784,0.9506800000000001,1.5922,1.68735,2.146,3.2606099999999993,3.4932499999999997,4.805710000000001,1.6348571560819243,1.6387200717331163,1.1370996012455392,1.6196026299164552,171,1,empirical,none,1
218,1,control,0.7209302325581395,2.5868717741935487,2.860204166666667,0.7931097756653912,0.9058582200667571,0.97435,1.5751249999999999,1.67554,2.20045,3.0113,3.37125,4.84407,1.40414,1.821825,1.95852,2.6342499999999998,3.41674,3.49735,5.231450000000003,0.9092805982556836,1.4456579078165759,1.3848509753378215,1.6083987130006878,172,0,empirical,none,1
224,0,control,0.8068181818181818,3.400281690140845,3.4385000000000003,1.1098098553707556,1.1608536133143021,1.6967999999999999,2.2600000000000002,2.3548,3.0435,3.5241,4.09925,6.1066,1.8848,2.5620000000000003,2.7834,3.0965,3.9898,4.2295,5.2257,1.080494398381524,1.6943400203279932,0.8546283612169532,1.3594829955359924,176,0,empirical,none,1
224,1,control,0.838150289017341,3.3017655172413796,3.257392857142857,1.0798480512240753,1.08610690762179,1.6176000000000001,2.066,2.234,2.811,3.5954,3.907,5.8618,1.9497,2.221,2.3226999999999998,2.8200000000000003,3.439,3.51375,4.644,1.3135828913152365,1.689611999402497,2.41390986572031,1.7088043109965587,173,1,empirical,none,1
225,0,guess,0.9142857142857143,7.436560625,9.538833333333335,1.9523722907071739,2.174270151205108,4.72883,5.600375,5.82439,6.86085,8.30268,8.683625000000001,11.01453,5.53158,7.343249999999999,7.71316,9.5485,10.414599999999998,10.890550000000001,14.461739999999997,1.1461982458266162,2.569209591962783,0.5533393484235783,3.756736065041161,175,0,empirical,none,1
225,1,guess,0.9367816091954023,7.981388343558282,9.3334,2.008305885464607,2.1825645572856702,4.9032,5.8081,6.16458,7.2962,8.94842,9.54585,12.074040000000002,6.5025,7.81405,8.7293,9.3939,10.3122,11.11015,12.0956,0.972138982891825,3.050205995318291,-0.31980569216649357,2.842334701965973,174,0,empirical,none,1
226,0,control,0.8125,9.1988986013986,9.551130303030304,2.0053720074376766,2.0661399066981843,3.2495200000000004,4.8487,4.9817,7.4596,10.602619999999996,11.8889,17.702099999999998,2.9295999999999998,5.3035,6.2218,8.2345,10.347639999999998,11.4635,16.954340000000002,1.5865471094171708,6.455614615506543,1.236084078797632,6.038332286550901,176,0,empirical,none,1
226,1,control,0.9090909090909091,7.740094375,9.50335625,1.8703407468496507,2.0873881739172475,3.184,4.2806750000000005,4.47072,6.2679,8.669889999999999,9.377025,13.486149999999999,4.18435,4.9644,5.6021,8.22155,12.4159,13.920225,15.8616,1.614160494192258,5.066640465815821,0.8026851384948558,5.503874735489384,176,0,empirical,none,1
227,0,guess,0.7298850574712644,1.3982307086614174,1.4904170212765957,0.22352799396161246,0.25938625561011297,0.748,0.89035,0.9380799999999999,1.1004,1.5406199999999999,1.71205,2.3153400000000004,0.65256,0.84285,0.9355,1.2775,1.5950399999999996,1.6796,2.7123999999999997,1.6494919221899484,0.7406495090927525,1.344007259454611,0.8509336096105543,174,0,empirical,none,1
227,1,guess,0.68,1.3365168067226891,1.5286625,0.19229732477095174,0.2859073933382411,0.7150599999999999,0.8705,0.9315,1.1708,1.44964,1.56875,2.31836,0.70745,0.8869750000000001,0.95415,1.25255,1.69535,1.982875,2.4643499999999996,1.5234200158415445,0.6456776940783959,1.5193164310834615,0.8852848001041556,175,0,empirical,none,1
228,0,control,0.8058823529411765,3.659282481751825,4.532827272727273,1.0230452181117669,1.3123555469954806,1.29288,1.7818,1.95718,2.5518,3.36968,3.8812,7.9236200000000006,1.82358,2.191,2.50478,3.9521,5.146979999999999,5.6689,7.8219,2.349511156862345,3.374290089278427,1.5280214308836846,3.059575655756114,170,0,empirical,none,1
228,1,control,0.7134502923976608,4.2962836065573775,3.858879591836735,1.2157041640519652,1.1356973779000978,1.54103,2.0943500000000004,2.2550199999999996,3.0462499999999997,4.31052,5.1289,8.840710000000001,1.36462,1.8988,2.16336,3.0488,4.958199999999998,5.2959,7.041500000000002,2.0126549220310865,3.446187018072393,1.1551515643319383,2.542788668960025,171,1,empirical,none,1
231,0,guess,0.6228571428571429,1.5092174311926607,1.452239393939394,0.3384184652085253,0.313526332154562,0.83644,1.0565,1.1711,1.4229,1.74762,1.7917,2.2303800000000003,0.8902000000000001,1.0988250000000002,1.12515,1.3551000000000002,1.643,1.7036250000000002,1.9295499999999999,0.8889524853789985,0.5868691154549042,1.0963997678565376,0.5222881423649323,175,1,empirical,none,1
231,1,guess,0.6988636363636364,1.435818699186992,1.5091754716981132,0.29122461365020447,0.320405036090936,0.81966,0.9995499999999999,1.09676,1.4123,1.63006,1.69615,2.0374999999999996,0.77068,0.9899,1.06442,1.4419,1.74254,1.8662,2.44432,1.1149684549151717,0.5583463049817905,0.6023346974724257,0.6475205312770042,176,0,empirical,none,1
233,0,guess,0.8793103448275862,8.740630065359477,9.475961904761906,2.0925080105311427,2.149021761894273,4.89466,5.9587,6.34706,8.2419,10.11568,10.4948,13.496520000000002,5.2043,5.9009,5.9102,7.974,11.4917,12.6803,15.7145,1.1316448806732695,3.523734935164769,0.685770503353516,4.381075808574441,174,0,empirical,none,1
233,1,guess,0.9715909090909091,8.836201754385966,7.000739999999999,2.1087159910500675,1.9091644054400039,4.6481,6.6411,7.0406,8.2242,10.374299999999998,10.822949999999999,13.2438,5.0125399999999996,6.071,6.1943,6.6875,7.969899999999999,8.2905,9.10488,0.6013714981091929,3.272837336938047,0.01489855927743401,2.0548550564455885,176,1,empirical,none,1
234,0,control,0.9464285714285714,6.129950314465409,7.121711111111111,1.765876395636384,1.9133317589921919,3.6751,4.7922,5.15988,6.1591,6.95308,7.2054,8.129020000000002,4.97606,6.0657,6.20954,6.759,7.998959999999999,8.216,9.80188,0.7647714344842534,1.893815130922409,-0.020019714677155322,2.23250231939658,168,0,empirical,none,1
234,1,control,0.9647058823529412,6.037583536585365,5.728216666666666,1.751423510802159,1.703721047602066,3.64466,4.690625,5.0052,6.100099999999999,6.71605,7.00295,8.26304,4.0276,5.123125,5.22795,5.75375,6.5657,6.813599999999999,7.4033,0.4923194925720685,1.817560930912649,-0.6063740805354616,1.6609536687297048,170,1,empirical,none,1
236,0,control,0.9375,3.1762775757575756,4.843045454545455,1.0845672513149403,1.5487923846400546,1.91656,2.3087,2.42992,2.8909,3.54404,3.6964,4.855399999999999,3.4749,4.0534,4.1963,4.8095,5.1934,5.22565,6.6379,1.330547071327205,1.2793465682723288,0.5599807416055426,1.224498380859392,176,0,empirical,none,1
236,1,control,0.6839080459770115,4.083078151260504,3.966141818181818,1.346630930047115,1.2813257511944234,2.5100200000000004,2.9564000000000004,3.1142,3.8255,4.609,4.9349,6.037640000000001,2.22298,2.52025,2.6579,3.4707,4.687539999999999,4.8178,6.23526,1.0775149268643311,1.4717743608242413,1.351660470016979,1.873364473514501,174,1,empirical,none,1
237,0,guess,0.6590909090909091,3.7569905172413796,3.6888816666666666,1.193330642002329,1.1827878998091328,1.77655,2.28675,2.4244,3.2155,4.34005,4.6627,6.64015,1.49197,2.382325,2.46746,3.55645,4.54395,4.695600000000001,6.26026,1.8444983276886069,2.131702071971697,0.6755246560450463,1.7968735538821985,176,1,empirical,none,1
237,1,guess,0.8342857142857143,3.648934246575343,3.3367310344827583,1.1934286035475345,1.066610776826075,1.7727499999999998,2.307175,2.54965,3.37645,4.370150000000001,4.64525,5.712350000000001,1.5324,1.9496,2.01272,2.8561,3.3466799999999997,3.4718,6.0417,0.861578523902814,1.6512443720831649,1.314073572741311,1.9186528877431996,175,1,empirical,none,1
239,0,guess,0.6162790697674418,1.8447103773584905,1.6148621212121212,0.5613190625370913,0.42033133523631194,1.1050499999999999,1.433775,1.5370499999999998,1.82715,2.1003,2.2051000000000003,2.6295,0.9639500000000001,1.1789,1.2570999999999999,1.55955,1.7997,1.907575,2.4250499999999997,0.24767305224114305,0.5688859691460887,0.8529188559005516,0.5733505537332291,172,1,empirical,none,1
239,1,guess,0.7456647398843931,1.8019217054263565,1.5975954545454547,0.5290512972093314,0.39666464771927734,1.11272,1.4122,1.4543599999999999,1.7134,1.98154,2.0593,2.57902,0.95058,1.04595,1.1091900000000001,1.43385,1.79516,1.8516249999999999,2.33436,1.1312966501432438,0.6452455609302509,1.2484250323280814,0.6460117667423373,173,1,empirical,none,1
242,0,control,0.7428571428571429,7.800764615384615,8.904682222222222,1.9619335464277377,2.122830511157645,3.46768,5.6819500000000005,6.19331,7.725849999999999,8.852820000000001,9.264425,12.649740000000001,5.668200000000001,7.0834,7.4840599999999995,8.5843,10.33226,10.4718,12.727300000000001,0.7198409919407489,3.264223692908144,0.33997107252512854,3.01903147972754,175,0,empirical,none,1
242,1,control,0.9823529411764705,6.212598203592814,6.452466666666666,1.7434696978216806,1.7596132120560253,3.22324,4.4030000000000005,4.74972,5.9388,7.16156,7.3122,9.139560000000001,4.13806,4.2583,4.29838,4.4587,7.01154,7.64975,9.56438,1.2418202651472796,2.6003113098259605,1.7104634344196548,3.8056881432052907,170,0,empirical,none,1
244,0,control,0.5159235668789809,1.2240185185185184,1.1461868421052632,0.09725029396519007,0.01295863726792554,0.6602,0.8186,0.864,1.039,1.3098,1.4331,2.0802,0.5972,0.709625,0.76865,0.9561999999999999,1.11065,1.18365,2.25935,1.4934036484719935,0.6209087411027306,1.7746019533194815,0.662092358580907,157,1,empirical,none,1
244,1,control,0.79375,1.2590842519685042,1.207969696969697,0.09515093165381995,0.10657205519453021,0.67594,0.7645500000000001,0.80098,0.9498,1.2319799999999999,1.4057,2.332660000000001,0.75568,0.8446,0.8466199999999999,1.0596,1.2429599999999998,1.4502,1.94276,1.8974039105849425,0.7732745396806266,1.6651344287426035,0.5478603702614656,160,1,empirical,none,1
245,0,guess,0.9760479041916168,5.750461963190184,6.731425,1.7200895470972637,1.8921970894320768,4.10962,4.8132,5.013859999999999,5.6055,6.234679999999999,6.38205,7.607320000000001,5.48688,5.816549999999999,5.9264399999999995,6.86125,7.74413,7.776125,7.87211,0.8378416693240254,1.419420728665051,-0.24235404689475618,1.3055950657969468,167,0,empirical,none,1
245,1,guess,0.9754601226993865,6.139103144654088,5.88345,1.7851785670069558,1.7544222412761794,4.20354,5.2653,5.51874,6.0573,6.74466,6.9706,8.18838,4.76868,5.583,5.85444,6.0735,6.216539999999999,6.37395,6.84618,0.24735600803701147,1.461302606980246,-0.904168306105389,1.2186165311532584,163,1,empirical,none,1
246,0,control,0.8674698795180723,2.5447430555555552,3.6892727272727273,0.8272856863583093,1.1629733112591512,1.4260000000000002,1.73275,1.8529,2.227,2.7670999999999997,2.9419999999999997,3.974200000000001,1.4987000000000001,2.2675,2.4781,3.1100000000000003,5.224499999999999,5.52075,5.9222,1.9744339845647807,1.3205922688365543,0.40759341776144764,1.9090692367353652,166,0,empirical,none,1
246,1,control,0.4941860465116279,3.132470588235294,2.6542643678160918,1.0642770074062113,0.841276382812759,1.8836000000000002,2.105,2.221,2.719,3.5472,3.669,4.8668000000000005,1.4028,1.6644999999999999,1.7202,2.115,2.8099999999999996,3.3255,4.605400000000001,1.338773631789167,1.3341438184436176,1.6802120704415373,1.5400888864394118,172,1,empirical,none,1
247,0,guess,0.37349397590361444,3.020940322580645,2.9450913461538457,0.7273657625119148,0.7443073960977231,0.8436400000000001,1.071425,1.23262,1.9576,2.763569999999999,2.96995,7.464979999999997,0.81035,1.301375,1.44471,1.90435,2.74632,3.1308249999999997,5.379160000000001,2.6238171340450034,3.3713050397877464,2.91956913482386,3.140291662049867,166,1,empirical,none,1
247,1,guess,0.8580246913580247,3.276911510791367,3.054595652173913,0.7839751095823579,0.695808785254292,0.86268,1.2694999999999999,1.3315,1.7763,2.9140599999999997,3.38725,6.8551800000000025,0.70296,1.21685,1.3738599999999999,1.8214,2.5315399999999997,2.9013999999999998,7.624140000000002,2.48890778948939,3.777510330702247,2.510269353263268,3.5892105597544663,162,1,empirical,none,1
253,0,guess,0.39156626506024095,6.2718799999999995,7.01320396039604,1.709984706243966,1.8246883354467955,3.11722,3.9163,4.34,5.1038,6.5773399999999995,6.8684,11.28954,3.518,4.375,4.6863,5.736,7.2209,7.7537,12.9033,1.53555736615685,3.4914558923893044,1.4543525774448063,3.8297236659299787,166,0,empirical,none,1
253,1,guess,0.8787878787878788,5.956511724137931,5.924645,1.6834695687362693,1.638596459815315,3.1945,3.9443,4.16158,4.9867,6.8501199999999995,7.1416,9.75994,2.85007,3.032775,3.48714,4.68865,7.33503,7.686475,10.734310000000002,1.345207301257477,2.876073012747287,0.8661259105254971,3.2910071437935224,165,1,empirical,none,1
255,0,guess,0.8793103448275862,5.620304575163399,5.302714285714286,1.4372237925918216,1.4214941702089323,1.79794,2.3581,2.58548,3.8203,5.95902,6.997,11.801320000000002,2.0851,2.2787,2.2873,4.0712,5.3957,6.8967,9.8589,1.8067521302787544,4.869437733797835,2.041442924672244,4.390685949972477,174,1,empirical,none,1
255,1,guess,0.6420454545454546,5.6918070796460185,5.170655555555556,1.5277448202177095,1.3957494503340737,1.9465000000000001,2.9216,3.18716,4.3925,7.104859999999996,7.5182,10.90716,1.82912,2.53695,2.7801799999999997,3.814,5.256239999999999,6.23925,9.321020000000008,1.3286684669490212,3.90720672418099,3.1394706990917216,4.703866417820826,176,1,empirical,none,1
257,0,guess,0.6257309941520468,1.3507420560747665,1.4486078125,0.18600390281885312,0.2585574041464791,0.71136,0.8250500000000001,0.87178,1.1514,1.4475799999999996,1.6557,2.1439000000000004,0.73742,0.871275,0.9163899999999999,1.1535000000000002,1.7233599999999996,1.87655,2.43368,1.5675244640248844,0.7187737788076254,1.0779127751874351,0.7311126431146728,171,0,empirical,none,1
257,1,guess,0.5172413793103449,1.3804722222222223,1.170377380952381,0.22250083252438166,0.05639235570174926,0.75694,0.9233,0.9509,1.1574,1.5393499999999998,1.6738499999999998,2.1273900000000014,0.6631400000000001,0.7803,0.8442,0.9436500000000001,1.1534399999999998,1.35895,1.9845700000000002,1.6660585404037251,0.6901654507757139,1.8583276351321776,0.6080593638487465,174,1,empirical,none,1
260,0,control,0.9431818181818182,10.463739156626506,9.16282,2.2132988199481374,2.0673076739357157,5.68395,6.8256499999999996,7.1056,8.2857,10.380249999999997,11.366325,18.97035,4.05258,6.7121,6.9911,8.49035,10.25643,10.865325,12.551419999999997,2.013302116753839,6.323823918683858,1.44383657749557,5.264100915488271,176,1,empirical,none,1
260,1,control,0.8728323699421965,10.940785430463576,14.478190909090909,2.204092322295596,2.5766562631974494,4.5867,5.80175,6.4266,8.1167,12.465,14.469100000000001,20.7061,7.89465,8.648,9.80396,13.76205,17.31705,18.708075,23.69008000000001,1.5392938590256258,7.323592039051125,0.49514946139315796,6.276883046082596,173,0,empirical,none,1
264,0,control,0.9662162162162162,5.271185314685314,4.7187,1.6357542819712765,1.4615976493217127,3.9981,4.6942,4.82284,5.2167,5.76422,5.8535,6.6423,2.81442,3.1797,3.3416799999999998,3.9896,5.145759999999999,5.4348,7.225020000000001,0.031972312258510306,1.1626057834019772,1.2212187945040098,2.329939478827723,148,1,empirical,none,1
264,1,control,0.9060402684563759,5.462924444444444,6.453107142857143,1.6660786831547816,1.8416475123199554,3.6919,4.651949999999999,4.80402,5.4709,6.0114,6.0698,7.083780000000001,5.09181,5.201575,5.31149,6.2963000000000005,6.71397,7.341675,8.699250000000001,0.48783749939644594,1.3647725584100283,0.733002338876033,1.4720160933820747,149,0,empirical,none,1
